id_pedido,id_cliente,fecha,canal,estado,ciudad_entrega
3945,7338,2025-05-01,Marketplace,Pendiente,San Miguel
3946,13387,2025-12-15,tienda,Facturado,san salvador
3947,11677,2025-01-28,CallCenter,completado,Ahuachapan
3948,704,2025-12-15,,Cerrado,Cuscatlan
3949,10138,2025-10-21,WEB,,La Libertad
3950,7242,2025-08-22,Marketplace,,SAN SALVADOR
3951,6424,2025-04-24,CallCenter,Cerrado,
3952,6107,2025-03-13,Marketplace,,Cuscatlan
3953,12522,2025-12-06,Web,Facturado,san salvador
3954,1511,2025-06-15,,Completado,La Paz
3955,8469,2025-02-03,WEB,completado,La Libertad
3956,5453,2025-03-22,Marketplace,Completado,Usulutan
3957,7484,2025-11-13,Tienda,Completado,santa ana
3958,13038,2025-12-20,Tienda,Anulado,San Vicente
3959,3427,2025-07-09,Web,,Sonsonate
3960,7677,2025-03-22,Tienda,Cerrado,santa ana
3961,13407,2025-12-04,WEB,Facturado,La Paz
3962,7462,2025-08-23,Marketplace,Anulado,Chalatenango
3963,11527,2025-12-12,Marketplace,Facturado,Chalatenango
3964,7395,2025-06-10,WEB,Cerrado,La Union
3965,13408,2025-05-18,Marketplace,Completado,santa ana
3966,8528,2025-12-16,WEB,Cerrado,Ahuachapan
3967,11719,2025-03-20,CallCenter,completado,La Paz
3968,1964,2025-09-24,Marketplace,Cerrado,Chalatenango
3969,3727,2025-12-01,Tienda,completado,San Miguel
3970,11504,2025-06-08,Tienda,Anulado,Ahuachapan
3971,2179,2025-01-30,CallCenter,,Cuscatlan
3972,9679,2025-05-31,Marketplace,Facturado,Usulutan
3973,458,2025-05-04,CallCenter,Cerrado,San Miguel
3974,12956,2025-10-14,,Cerrado,San Miguel
3975,8968,2025-01-07,CallCenter,Cerrado,SAN SALVADOR
3976,7925,2025-01-16,tienda,Anulado,Morazan
3977,9316,2025-11-11,Tienda,,san salvador
3978,13298,2025-08-26,Marketplace,,San Miguel
3979,10460,2025-05-25,CallCenter,,Usulutan
3980,11692,2025-03-01,Marketplace,Pendiente,SAN SALVADOR
3981,4812,2025-02-11,WEB,completado,Santa Ana
3982,5367,2025-09-25,WEB,Pendiente,San Miguel
3983,297,2025-04-19,CallCenter,completado,Santa Ana
3984,7218,2025-01-06,CallCenter,,Usulutan
3985,311,2025-07-08,tienda,Completado,san salvador
3986,12858,2025-09-13,,Anulado,Cuscatlan
3987,6102,2025-11-12,tienda,completado,San Salvador
3988,8099,2025-02-02,Tienda,Anulado,
3989,12214,2025-09-30,CallCenter,Completado,san salvador
3990,6893,2025-04-20,Tienda,Completado,La Union
3991,3495,2025-10-10,Web,Facturado,Santa Ana
3992,5774,2025-08-01,tienda,Completado,Usulutan
3993,10823,2025-04-22,Web,Facturado,San Salvador
3994,7572,2025-01-22,Tienda,completado,Cuscatlan
3995,6010,2025-08-23,Web,Completado,Morazan
3996,12954,2025-05-28,tienda,Facturado,san salvador
3997,9286,2025-08-20,Marketplace,Completado,San Vicente
3998,6796,2025-05-23,Web,,Morazan
3999,13415,2025-04-15,CallCenter,Facturado,Usulutan
4000,6937,2025-12-26,CallCenter,completado,La Libertad
4001,6403,2025-09-30,Tienda,Cerrado,
4002,3293,2025-08-14,WEB,Anulado,San Miguel
4003,6817,2025-01-19,Marketplace,,San Miguel
4004,12821,2025-07-03,,,La Libertad
4005,9597,2025-07-06,Tienda,completado,Cuscatlan
4006,6450,2025-10-23,Web,Anulado,santa ana
4007,11243,2025-04-27,Tienda,Cerrado,santa ana
4008,3034,2025-03-24,Marketplace,completado,Chalatenango
4009,1118,2025-12-13,WEB,Cerrado,La Union
4010,3339,2025-10-30,Marketplace,Pendiente,San Vicente
4011,176,2025-06-27,,,San Salvador
4012,10641,2025-04-25,WEB,completado,Cuscatlan
4013,1605,2025-07-13,tienda,Cerrado,
4014,7284,2025-06-24,Tienda,completado,santa ana
4015,13224,2025-02-07,Web,completado,San Salvador
4016,1284,2025-03-28,Marketplace,Facturado,Santa Ana
4017,2064,2025-02-28,WEB,Completado,La Paz
4018,6074,2025-02-22,Tienda,,Morazan
4019,12750,2025-10-29,Marketplace,,SAN SALVADOR
4020,5135,2025-06-10,Tienda,completado,San Miguel
4021,5815,2025-08-10,Marketplace,Completado,La Paz
4022,7114,2025-12-26,Marketplace,Anulado,SAN SALVADOR
4023,5863,2025-10-29,Marketplace,,santa ana
4024,12072,2025-11-06,CallCenter,Completado,Morazan
4025,3750,2025-12-12,,Facturado,
4026,8812,2025-10-27,Marketplace,,san salvador
4027,11801,2025-01-22,,completado,SAN SALVADOR
4028,3266,2025-07-06,tienda,,La Paz
4029,2058,2025-07-10,,Cerrado,Usulutan
4030,851,2025-09-12,Tienda,Cerrado,La Paz
4031,2922,2025-04-22,,,Cuscatlan
4032,2843,2025-09-23,Tienda,Cerrado,San Salvador
4033,8847,2025-09-01,tienda,Anulado,La Union
4034,4831,2025-10-29,Marketplace,completado,Morazan
4035,3773,2025-11-13,Tienda,completado,La Union
4036,6631,2025-03-12,Tienda,Anulado,San Salvador
4037,8951,2025-09-12,Marketplace,Completado,Ahuachapan
4038,7487,2025-03-21,WEB,Anulado,
4039,2756,2025-07-26,Marketplace,,san salvador
4040,1366,2025-12-22,WEB,Completado,Santa Ana
4041,6525,2025-03-08,Tienda,Pendiente,La Union
4042,10164,2025-07-19,CallCenter,,La Union
4043,573,2025-07-12,Web,Facturado,San Salvador
4044,7875,2025-12-25,tienda,completado,La Union
4045,2770,2025-05-12,CallCenter,Completado,Morazan
4046,11475,2025-01-15,Tienda,Anulado,Santa Ana
4047,8399,2025-07-06,tienda,completado,Morazan
4048,526,2025-04-18,WEB,,Usulutan
4049,5682,2025-10-07,WEB,Facturado,Cuscatlan
4050,5318,2025-08-24,,Pendiente,Morazan
4051,11386,2025-02-14,WEB,Completado,SAN SALVADOR
4052,6095,2025-09-14,WEB,completado,Morazan
4053,388,2025-07-12,Web,Anulado,San Miguel
4054,10216,2025-08-01,Web,Completado,Morazan
4055,6796,2025-02-02,,completado,San Vicente
4056,7302,2025-09-20,Marketplace,Completado,La Union
4057,4828,2025-05-27,CallCenter,Cerrado,San Vicente
4058,9835,2025-11-11,CallCenter,,SAN SALVADOR
4059,4410,2025-02-19,Marketplace,,Santa Ana
4060,10820,10/01/2025,Tienda,completado,La Union
4061,5669,2025-07-21,WEB,Pendiente,
4062,176,2025-07-05,CallCenter,,Sonsonate
4063,4311,2025-01-22,tienda,completado,Usulutan
4064,9979,2025-06-12,Web,Anulado,La Paz
4065,4658,2025-08-21,tienda,Completado,Sonsonate
4066,2519,2025-12-25,tienda,Pendiente,San Salvador
4067,7996,2025-05-19,Marketplace,Completado,Cuscatlan
4068,6340,2025-06-04,,Completado,
4069,11352,2025-02-20,Web,Facturado,Morazan
4070,8503,2025-01-17,tienda,Pendiente,Cuscatlan
4071,7022,2025-10-25,Marketplace,Facturado,La Paz
4072,12537,2025-01-31,Marketplace,completado,san salvador
4073,4425,2025-02-03,Marketplace,Cerrado,Usulutan
4074,12705,2025-05-21,WEB,Anulado,santa ana
4075,13096,2025-01-17,CallCenter,completado,Cuscatlan
4076,564,2025-02-14,,Facturado,Cuscatlan
4077,7812,2025-11-13,,,San Vicente
4078,7793,2025-02-10,Marketplace,Completado,Cuscatlan
4079,3152,2025-08-30,Tienda,,Morazan
4080,11040,2025-01-06,WEB,,san salvador
4081,326,2025-08-27,CallCenter,completado,
4082,10516,2025-10-21,WEB,Pendiente,San Vicente
4083,12511,2025-10-11,,Completado,Morazan
4084,2021,2025-08-05,CallCenter,completado,San Miguel
4085,7551,2025-04-14,Tienda,completado,san salvador
4086,7040,2025-08-10,tienda,Cerrado,Sonsonate
4087,3553,2025-05-18,Tienda,Completado,La Paz
4088,8837,2025-12-22,Tienda,Cerrado,Cuscatlan
4089,1612,2025-11-09,,Anulado,Morazan
4090,1033,2025-11-07,Tienda,Anulado,Morazan
4091,798,2025-02-28,CallCenter,Anulado,La Union
4092,6214,2025-04-18,WEB,Cerrado,Sonsonate
4093,1978,2025-09-21,WEB,Facturado,Cuscatlan
4094,3874,2025-11-05,tienda,,Santa Ana
4095,661,2025-11-11,tienda,Facturado,Usulutan
4096,8509,2025-06-05,Web,Anulado,La Union
4097,8234,2025-06-18,tienda,Completado,Santa Ana
4098,6821,2025-09-18,CallCenter,Cerrado,San Vicente
4099,5793,2025-12-22,tienda,,Sonsonate
4100,10103,2025-09-08,CallCenter,,La Paz
4101,12660,2025-07-05,WEB,Facturado,Morazan
4102,10843,2025-07-11,Marketplace,Pendiente,San Salvador
4103,9177,2025-12-31,,Facturado,Cuscatlan
4104,3778,2025-05-20,Tienda,Facturado,Santa Ana
4105,1189,2025-12-27,tienda,Pendiente,San Vicente
4106,10322,2025-04-14,Web,Cerrado,Morazan
4107,5806,2025-04-20,Tienda,Pendiente,Usulutan
4108,707,2025-04-07,Tienda,Completado,La Libertad
4109,10077,2025-03-02,Web,,La Union
4110,12261,2025-10-20,Web,Facturado,San Miguel
4111,8509,2025-11-30,Marketplace,Pendiente,Usulutan
4112,8235,ayer,Tienda,completado,Chalatenango
4113,7452,2025-09-26,Marketplace,Pendiente,San Vicente
4114,13267,2025-05-25,Web,Cerrado,Morazan
4115,1722,2025-04-19,Tienda,completado,Santa Ana
4116,371,2025-07-10,Web,Pendiente,La Paz
4117,8928,2025-12-24,,Completado,Ahuachapan
4118,11334,2025-02-26,tienda,Completado,Morazan
4119,2054,2025-01-05,Web,,Morazan
4120,12391,2025-01-25,WEB,Pendiente,
4121,3880,2025-05-22,CallCenter,Facturado,La Paz
4122,9362,2025-12-31,tienda,Pendiente,
4123,7046,2025-06-12,Tienda,,Ahuachapan
4124,5303,2025-05-22,Marketplace,Anulado,La Paz
4125,836,2025-10-09,CallCenter,completado,Santa Ana
4126,9315,2025-02-13,WEB,Facturado,San Miguel
4127,5717,2025-08-06,tienda,Facturado,La Libertad
4128,8915,2025-11-23,CallCenter,Completado,santa ana
4129,885,2025-11-07,tienda,Completado,san salvador
4130,10009,2025-07-19,tienda,Facturado,Ahuachapan
4131,1615,2025-05-21,WEB,Cerrado,Sonsonate
4132,8871,2025-02-28,CallCenter,Anulado,San Vicente
4133,3281,2025-03-01,Marketplace,,San Vicente
4134,9583,2025-11-10,Marketplace,Anulado,santa ana
4135,474,2025-01-17,tienda,Cerrado,La Union
4136,10745,2025-03-02,WEB,Pendiente,La Union
4137,7722,2025-12-27,Tienda,Completado,santa ana
4138,546,2025-09-03,Web,Anulado,San Miguel
4139,1567,2025-11-16,,completado,Morazan
4140,1367,2025-04-23,WEB,Facturado,santa ana
4141,999,2025-10-12,WEB,completado,Cuscatlan
4142,6031,2025-12-21,Marketplace,,La Union
4143,11088,2025-12-05,Marketplace,,Cuscatlan
4144,7029,2025-10-27,Marketplace,completado,Usulutan
4145,6090,2025-06-22,Marketplace,Completado,La Libertad
4146,6469,2025-10-24,,Pendiente,Usulutan
4147,2730,2025-06-24,Web,,SAN SALVADOR
4148,7221,2025-10-12,Tienda,Facturado,Cuscatlan
4149,890,2025-10-26,tienda,Completado,La Paz
4150,4091,2025-06-20,Web,Facturado,Cuscatlan
4151,9470,2025-03-15,Web,Pendiente,San Miguel
4152,2862,2025-01-25,tienda,Completado,Ahuachapan
4153,8399,2025-02-21,CallCenter,Completado,santa ana
4154,9455,2025-10-27,Web,completado,La Libertad
4155,1166,2025-03-03,Marketplace,Completado,Sonsonate
4156,12943,2025-09-02,Web,Cerrado,Cuscatlan
4157,6339,2025-11-03,Marketplace,Anulado,Ahuachapan
4158,7714,2025-09-15,tienda,completado,San Salvador
4159,1938,2025-04-05,CallCenter,Completado,
4160,8789,2025-06-19,Web,Pendiente,Usulutan
4161,5820,2025-01-21,,completado,Chalatenango
4162,8228,2025-02-06,CallCenter,Facturado,La Paz
4163,13265,2025-07-19,,Pendiente,San Miguel
4164,9028,2025-06-01,Web,Completado,Morazan
4165,12805,2025-07-08,,Completado,Chalatenango
4166,7165,2025-01-17,Marketplace,Pendiente,Sonsonate
4167,96,2025-12-23,WEB,,SAN SALVADOR
4168,1152,2025-11-20,CallCenter,Facturado,La Paz
4169,8436,2025-10-27,Web,completado,Usulutan
4170,6825,2025-11-08,Tienda,Anulado,santa ana
4171,7422,2025-02-07,CallCenter,,Cuscatlan
4172,1384,2025-05-08,Web,Pendiente,Ahuachapan
4173,8761,2025-05-04,Web,Facturado,SAN SALVADOR
4174,7365,2025-11-08,Tienda,Facturado,Chalatenango
4175,635,2025-08-24,WEB,Pendiente,La Paz
4176,10836,2025-05-08,tienda,Anulado,Morazan
4177,6503,2025-05-24,Tienda,,Chalatenango
4178,8705,2025-01-04,CallCenter,Cerrado,La Paz
4179,113,2025-04-01,Tienda,Anulado,San Miguel
4180,1488,2025-02-20,tienda,Completado,SAN SALVADOR
4181,8301,2025-10-06,tienda,completado,La Libertad
4182,452,2025-03-18,Marketplace,Cerrado,san salvador
4183,4866,2025-08-15,tienda,Anulado,Santa Ana
4184,719,2025-10-30,CallCenter,Facturado,La Paz
4185,4094,2025-09-11,Web,completado,Cuscatlan
4186,1767,2025-01-10,Marketplace,Completado,Santa Ana
4187,2795,2025-10-25,Web,,La Paz
4188,5996,2025-10-06,,,Chalatenango
4189,5604,2025-11-06,,Pendiente,
4190,7688,2025-08-07,CallCenter,Cerrado,Morazan
4191,8713,2025-09-28,CallCenter,completado,La Paz
4192,7518,2025-02-04,Tienda,,La Paz
4193,12348,2025-02-28,,Anulado,San Vicente
4194,8909,2025-04-14,,Anulado,san salvador
4195,13256,2025-01-27,WEB,Cerrado,San Vicente
4196,12752,2025-07-03,tienda,Pendiente,santa ana
4197,12039,2025-10-08,Web,Cerrado,La Libertad
4198,722,2025-05-09,CallCenter,Cerrado,Santa Ana
4199,10893,2025-02-23,WEB,Completado,SAN SALVADOR
4200,1283,10/01/2025,tienda,Cerrado,San Vicente
4201,5528,2025-10-09,Web,Cerrado,Cuscatlan
4202,5251,2025-08-01,Web,completado,SAN SALVADOR
4203,8016,2025-07-23,CallCenter,Pendiente,San Miguel
4204,8540,2025-09-01,CallCenter,completado,San Miguel
4205,6549,2025-02-20,tienda,completado,SAN SALVADOR
4206,6161,2025-11-21,,Facturado,San Salvador
4207,9662,2025-01-22,Marketplace,completado,Cuscatlan
4208,5551,2025-07-11,Tienda,,Ahuachapan
4209,966,2025-05-29,,Anulado,Santa Ana
4210,8338,2025-05-23,,Cerrado,Cuscatlan
4211,6131,2025-09-04,tienda,completado,Usulutan
4212,624,2025-06-14,Marketplace,Pendiente,Usulutan
4213,6437,2025-04-03,Marketplace,Pendiente,La Paz
PED4214,13110,2025-11-22,tienda,Cerrado,santa ana
4215,11211,2025-10-06,Web,completado,Usulutan
4216,4426,2025-07-18,tienda,Facturado,La Paz
4217,11600,2025-09-22,WEB,Pendiente,
4218,13049,2025-01-03,,Anulado,santa ana
4219,2879,2025-10-24,CallCenter,Completado,San Miguel
4220,12827,2025-08-04,Web,,
4221,12364,2025-03-03,Web,Completado,Sonsonate
4222,2216,2025-01-15,tienda,Cerrado,Usulutan
4223,4568,2025-07-05,tienda,Pendiente,san salvador
4224,521,2025-06-28,Web,Cerrado,Cuscatlan
4225,1757,2025-12-08,Tienda,Facturado,
4226,3322,2025-09-03,WEB,Facturado,San Salvador
4227,7761,2025-06-18,,Facturado,La Libertad
4228,5119,2025-01-24,Web,,Sonsonate
4229,2618,2025-07-12,,Completado,san salvador
4230,7839,2025-08-12,,completado,La Union
4231,4586,2025-01-14,,,San Salvador
4232,963,2025-05-19,WEB,Cerrado,La Libertad
4233,6304,2025-11-05,tienda,Anulado,Cuscatlan
4234,1250,2025-07-16,,Completado,Cuscatlan
4235,5086,2025-02-23,WEB,Cerrado,Chalatenango
4236,8481,2025-05-11,CallCenter,Cerrado,Ahuachapan
4237,6730,2025-04-30,Marketplace,Cerrado,Usulutan
4238,8423,2025-04-20,Marketplace,Cerrado,santa ana
4239,6442,2025-12-29,tienda,,Cuscatlan
4240,7458,2025-10-16,Web,,Usulutan
4241,9862,2025-05-23,,Anulado,Chalatenango
4242,9228,2025-08-10,tienda,Pendiente,La Union
4243,9599,2025-03-26,Web,,La Libertad
4244,5982,2025-01-26,,Anulado,Usulutan
4245,9335,2025-03-20,WEB,,La Libertad
4246,6132,2025-09-24,CallCenter,Pendiente,san salvador
4247,10975,2025-06-15,CallCenter,Completado,santa ana
4248,4738,2025-05-02,tienda,,La Union
4249,4597,2025-07-16,Marketplace,,Santa Ana
4250,7757,2025-08-29,Web,Completado,Santa Ana
4251,7031,2025-03-09,Marketplace,completado,La Libertad
4252,13244,2025-08-17,tienda,Facturado,Cuscatlan
4253,6588,2025-01-20,WEB,Facturado,Cuscatlan
4254,13126,2025-12-11,CallCenter,completado,Santa Ana
4255,1538,2025-04-06,Tienda,Pendiente,
4256,208,2025-12-18,tienda,,San Vicente
4257,8887,2025-08-09,,,Santa Ana
4258,11104,2025-10-30,WEB,Anulado,San Miguel
4259,3305,2025-12-30,Marketplace,Pendiente,La Libertad
4260,3337,2025-12-30,WEB,completado,La Paz
4261,10061,2025-11-08,Web,Anulado,Chalatenango
4262,12147,2025-06-28,,Anulado,La Union
4263,8556,2025-05-01,WEB,Cerrado,santa ana
4264,1814,2025-01-03,WEB,Facturado,Morazan
4265,12058,2025-08-15,Marketplace,Completado,Usulutan
4266,1811,2025-09-25,Tienda,Cerrado,La Union
4267,2430,2025-07-02,WEB,Facturado,San Vicente
4268,7763,2025-03-20,,Anulado,La Paz
4269,9772,2025-06-02,,Anulado,Chalatenango
4270,5853,2025-12-20,Tienda,Completado,Usulutan
4271,1300,2025-05-09,Marketplace,Cerrado,Santa Ana
4272,3129,2025-08-15,Marketplace,Anulado,Santa Ana
4273,11364,2025-06-14,Web,,Chalatenango
4274,9495,2025-05-11,tienda,Cerrado,Ahuachapan
4275,1407,2025-12-30,Web,Completado,SAN SALVADOR
4276,12115,2025-08-21,Marketplace,completado,Ahuachapan
4277,11411,2025-11-04,Web,Facturado,
4278,9998,2025-03-28,Web,,Sonsonate
4279,cliente_x,2025-11-29,Web,Pendiente,San Vicente
4280,632,2025-08-09,tienda,Cerrado,Cuscatlan
4281,3878,2025-02-24,tienda,completado,Ahuachapan
4282,3410,2025-10-14,WEB,Pendiente,San Salvador
4283,10294,2025-03-01,,Cerrado,Morazan
4284,8065,2025-12-13,WEB,completado,Morazan
4285,5955,2025-06-17,WEB,Pendiente,La Paz
4286,3741,2025-04-16,tienda,Pendiente,Chalatenango
4287,11766,2025-03-29,WEB,Pendiente,Sonsonate
4288,3077,2025-04-08,tienda,Anulado,San Salvador
4289,9708,2025-10-23,Marketplace,Facturado,Morazan
4290,391,2025-04-03,Web,Anulado,La Libertad
4291,785,2025-02-21,Web,Facturado,San Vicente
4292,1644,2025-01-02,Tienda,Cerrado,
4293,7635,2025-06-27,Tienda,Cerrado,Morazan
4294,9170,2025-03-12,CallCenter,Pendiente,La Paz
4295,6833,2025-05-26,Tienda,,Ahuachapan
4296,12359,2025-11-19,tienda,Pendiente,
4297,7161,2025-09-07,Marketplace,Facturado,Chalatenango
4298,11894,2025-09-20,Tienda,,La Union
4299,2007,2025-02-15,CallCenter,Facturado,Chalatenango
4300,11958,2025-05-23,Web,completado,Santa Ana
4301,1937,2025-11-12,tienda,Cerrado,La Paz
4302,9657,2025-11-25,tienda,completado,Chalatenango
4303,7940,2025-02-03,tienda,completado,La Libertad
4304,1003,2025-03-13,WEB,,Ahuachapan
4305,775,2025-09-22,Marketplace,Cerrado,San Miguel
4306,3114,2025-12-13,tienda,Cerrado,Santa Ana
4307,1582,2025-12-15,tienda,Facturado,Sonsonate
4308,3851,2025-01-10,Web,Facturado,Santa Ana
4309,2699,2025-04-12,WEB,Cerrado,La Libertad
4310,9764,2025-06-11,,,Morazan
4311,3959,2025-12-07,CallCenter,Facturado,Ahuachapan
4312,13421,2025-06-26,WEB,Facturado,san salvador
4313,11293,2025-11-08,Marketplace,Cerrado,La Libertad
4314,3597,2025-09-01,CallCenter,Completado,
4315,10285,2025-02-13,WEB,Cerrado,San Vicente
4316,2545,2025-11-13,Marketplace,Anulado,SAN SALVADOR
4317,8080,2025-08-27,CallCenter,completado,
4318,11816,2025-04-28,WEB,Cerrado,Sonsonate
4319,5692,2025-11-01,,Facturado,La Union
4320,826,2025-08-01,CallCenter,Pendiente,La Paz
4321,13436,2025-08-08,Web,Pendiente,Sonsonate
4322,5760,2025-05-04,Web,Anulado,Cuscatlan
4323,12200,2025-06-24,Tienda,Facturado,Ahuachapan
4324,3621,2025-01-31,WEB,,SAN SALVADOR
4325,5052,2025-08-17,tienda,Cerrado,La Libertad
4326,4672,2025-06-09,tienda,Facturado,La Libertad
4327,10089,2025-05-12,Web,Facturado,La Libertad
4328,7697,2025-10-14,Tienda,,santa ana
4329,1905,2025-10-01,Web,,San Salvador
4330,9152,2025-02-04,WEB,Completado,San Miguel
4331,7022,2025-07-17,WEB,Completado,La Paz
4332,8106,2025-02-24,,Facturado,La Paz
4333,4454,2025-11-20,CallCenter,Cerrado,Cuscatlan
4334,6902,2025-05-21,CallCenter,Cerrado,San Vicente
4335,1698,2025-03-24,WEB,Pendiente,Ahuachapan
4336,1735,2025-07-28,Web,Completado,Sonsonate
4337,5982,2025-08-08,WEB,Anulado,La Libertad
4338,9425,2025-01-12,Web,,santa ana
4339,12598,2025-12-23,,Cerrado,santa ana
4340,2326,10/01/2025,,,Cuscatlan
4341,8525,2025-12-24,,Anulado,Morazan
4342,9959,2025-12-24,Tienda,Anulado,
4343,5553,2025-04-11,Tienda,,Usulutan
4344,8788,2025-08-18,Web,Completado,La Paz
4345,9163,2025-04-18,,Facturado,Usulutan
4346,7110,2025-09-27,tienda,,San Vicente
4347,12497,2025-07-15,WEB,,Chalatenango
4348,13219,2025-06-05,Marketplace,completado,San Salvador
4349,2261,2025-02-09,WEB,Anulado,
4350,1033,2025-05-01,Web,Facturado,La Paz
4351,8048,2025-11-13,WEB,Cerrado,Chalatenango
4352,9036,2025-08-23,Marketplace,Cerrado,La Paz
4353,7721,2025-03-13,CallCenter,completado,Santa Ana
4354,3429,2025-12-22,Marketplace,Pendiente,Santa Ana
4355,10280,2025-03-24,tienda,Cerrado,San Miguel
4356,4044,2025-04-26,tienda,Completado,La Paz
4357,8545,2025-07-09,Web,completado,La Libertad
4358,6572,2025-04-28,,Cerrado,La Paz
4359,7966,2025-10-26,Marketplace,Cerrado,La Union
4360,815,2025-08-26,WEB,Pendiente,San Miguel
4361,11497,2025-07-02,tienda,Cerrado,Sonsonate
4362,4258,2025-10-01,Marketplace,Facturado,San Vicente
4363,1541,2025-08-09,Web,Facturado,san salvador
4364,9895,2025-04-05,CallCenter,Cerrado,SAN SALVADOR
4365,9330,2025-09-08,Marketplace,Anulado,Cuscatlan
4366,10817,2025-05-13,WEB,Completado,La Libertad
4367,13336,2025-10-04,Marketplace,completado,san salvador
4368,4972,2025-07-07,Web,Cerrado,Sonsonate
4369,2043,ayer,WEB,Cerrado,Cuscatlan
4370,7319,2025-11-13,WEB,Facturado,
4371,7992,2025-05-15,Web,,San Vicente
4372,12889,2025-03-28,Tienda,Pendiente,San Vicente
4373,10706,2025-06-07,Web,Completado,La Libertad
4374,11042,2025-03-03,tienda,Pendiente,San Salvador
4375,3358,2025-01-12,tienda,,SAN SALVADOR
4376,2791,2025-04-05,Marketplace,Facturado,SAN SALVADOR
4377,6718,2025-01-30,WEB,Facturado,San Vicente
4378,8529,2025-02-14,WEB,,Morazan
4379,3226,2025-03-08,Tienda,Cerrado,Chalatenango
4380,2880,2025-08-25,Web,,San Salvador
4381,80,2025-04-09,WEB,Cerrado,
4382,2638,2025-07-17,,Anulado,Ahuachapan
4383,208,2025-01-06,,Completado,San Miguel
4384,1210,2025-09-27,tienda,Cerrado,San Salvador
4385,13023,2025-02-04,WEB,Facturado,Chalatenango
4386,13022,2025-01-20,Marketplace,Completado,La Union
4387,6962,2025-07-05,WEB,completado,Ahuachapan
4388,12282,2025-11-23,Web,Cerrado,San Salvador
4389,3277,2025-10-14,Web,Pendiente,San Salvador
4390,10861,2025-07-20,CallCenter,Anulado,San Miguel
