id_cliente,nombre,ciudad,pais,segmento,fecha_registro
2533,Cliente 02533,Usulutan,sv,Mayorista,2025-06-24
2534,Cliente 02534,La Libertad,ELS,,2025-05-10
2535,Cliente 02535,La Union,sv,Mayorista,2025-08-24
2536,Cliente 02536,Usulutan,ELS,,2025-02-16
2537,Cliente 02537,San Vicente,ELS,,2025-09-05
2538,Cliente 02538,,sv,Constructor,2025-05-18
2539,Cliente 02539,Usulutan,SV,Hogar,2025-02-10
2540,Cliente 02540,santa ana,ELS,Mayorista,2025-09-16
2541,Cliente 02541,La Libertad,GT,Constructor,2025-01-08
C2542,Cliente 02542,La Libertad,HN,,2025-03-14
2543,Cliente 02543,santa ana,NI,Mayorista,2025-07-01
2544,Cliente 02544,san salvador,sv,Mayorista,2025-04-03
2545,Cliente 02545,SAN SALVADOR,NI,PyME,2025-06-23
2546,Cliente 02546,La Paz,sv,PyME,2025-04-19
2547,Cliente 02547,,HN,Mayorista,2025-05-04
2548,Cliente 02548,La Libertad,HN,Hogar,2025-04-23
2549,Cliente 02549,SAN SALVADOR,SV,Hogar,2025-05-14
2550,Cliente 02550,Sonsonate,SV,Hogar,2025-10-25
2551,Cliente 02551,San Miguel,sv,PyME,2025-12-24
2552,Cliente 02552,Cuscatlan,HN,Mayorista,2025-02-15
2553,Cliente 02553,La Libertad,ELS,Constructor,2025-08-01
2554,Cliente 02554,Sonsonate,ELS,PyME,2025-11-26
2555,Cliente 02555,Cuscatlan,GT,Constructor,2025-12-27
2556,Cliente 02556,,sv,Hogar,2025-04-09
2557,Cliente 02557,santa ana,ELS,PyME,2025-11-05
2558,Cliente 02558,San Miguel,sv,,2025-09-26
2559,Cliente 02559,Santa Ana,HN,PyME,2025-11-16
2560,Cliente 02560,Santa Ana,SV,PyME,2025-08-07
2561,Cliente 02561,Morazan,SV,,2025-12-16
2562,Cliente 02562,La Union,ELS,,2025-11-04
2563,Cliente 02563,SAN SALVADOR,HN,Hogar,2025-10-05
2564,Cliente 02564,Cuscatlan,SV,PyME,2025-03-19
2565,,,HN,Hogar,2025-11-07
2566,Cliente 02566,La Union,ELS,PyME,2025-08-25
2567,Cliente 02567,San Miguel,HN,Constructor,2025-01-02
2568,Cliente 02568,Santa Ana,HN,Hogar,2025-06-21
2569,Cliente 02569,Morazan,sv,Mayorista,2025-11-10
2570,Cliente 02570,Sonsonate,GT,,2025-06-13
2571,Cliente 02571,Sonsonate,GT,,2025-07-27
2572,Cliente 02572,Chalatenango,HN,Mayorista,2025-07-10
2573,Cliente 02573,San Miguel,NI,Constructor,2025-07-13
2574,Cliente 02574,,ELS,Constructor,2025-12-24
2575,Cliente 02575,Cuscatlan,NI,Hogar,2025-11-03
2576,Cliente 02576,Ahuachapan,ELS,Constructor,2025-01-25
2577,Cliente 02577,San Vicente,GT,Hogar,2025-12-05
2578,Cliente 02578,Usulutan,sv,,2025-12-14
2579,Cliente 02579,La Union,NI,Hogar,2025-08-16
2580,Cliente 02580,Morazan,NI,Mayorista,2025-01-28
2581,Cliente 02581,San Salvador,HN,Mayorista,2025-01-25
2582,Cliente 02582,San Salvador,NI,Mayorista,2025-12-16
C2583,Cliente 02583,,ELS,PyME,2025-04-14
2584,Cliente 02584,san salvador,HN,Hogar,2025-10-06
2585,Cliente 02585,san salvador,sv,PyME,2025-06-17
2586,Cliente 02586,Sonsonate,NI,,2025-02-26
2587,Cliente 02587,San Miguel,sv,Hogar,2025-08-12
2588,Cliente 02588,Ahuachapan,GT,PyME,2025-01-09
2589,Cliente 02589,Cuscatlan,HN,Mayorista,2025-12-02
2590,Cliente 02590,La Libertad,GT,Constructor,2025-10-28
2591,Cliente 02591,Ahuachapan,HN,PyME,2025-10-14
2592,Cliente 02592,,GT,Mayorista,2025-08-27
2593,Cliente 02593,Usulutan,sv,PyME,2025-12-25
2594,Cliente 02594,La Paz,sv,,2025-07-16
2595,Cliente 02595,Morazan,ELS,Hogar,2025-05-27
2596,Cliente 02596,Usulutan,HN,Mayorista,2025-10-15
2597,Cliente 02597,San Salvador,HN,,2025-03-23
2598,Cliente 02598,Chalatenango,HN,Constructor,2025-08-08
2599,Cliente 02599,La Union,ELS,,ayer
2600,Cliente 02600,Cuscatlan,ELS,Hogar,2025-04-20
2601,Cliente 02601,,NI,Mayorista,2025-06-05
2602,Cliente 02602,san salvador,SV,PyME,2025-07-05
2603,Cliente 02603,Morazan,NI,PyME,2025-06-22
2604,Cliente 02604,Morazan,SV,Hogar,2025-06-16
2605,Cliente 02605,Ahuachapan,SV,Mayorista,2025-05-05
2606,Cliente 02606,Ahuachapan,GT,PyME,2025-12-09
2607,Cliente 02607,San Miguel,GT,,2025-03-12
2608,Cliente 02608,La Libertad,GT,Hogar,2025-11-01
2609,Cliente 02609,san salvador,ELS,PyME,2025-07-25
2610,Cliente 02610,,GT,PyME,2025-09-10
2611,Cliente 02611,San Vicente,HN,Mayorista,2025-12-08
2612,Cliente 02612,La Libertad,SV,Mayorista,2025-10-28
2613,Cliente 02613,Sonsonate,NI,Constructor,2025-02-10
2614,Cliente 02614,San Miguel,ELS,PyME,2025-10-03
2615,Cliente 02615,Ahuachapan,ELS,Hogar,2025-11-09
2616,Cliente 02616,SAN SALVADOR,sv,Mayorista,2025-09-07
2617,Cliente 02617,santa ana,ELS,,2025-09-12
2618,Cliente 02618,Chalatenango,HN,Mayorista,2025-02-07
2619,Cliente 02619,,GT,Constructor,2025-07-14
2620,Cliente 02620,La Libertad,sv,Hogar,2025-08-06
2621,Cliente 02621,Morazan,sv,Mayorista,2025-11-15
2622,,La Union,sv,Constructor,2025-07-18
2623,Cliente 02623,Cuscatlan,GT,Constructor,2025-04-07
C2624,Cliente 02624,Usulutan,NI,Mayorista,2025-12-15
2625,Cliente 02625,San Salvador,SV,Constructor,2025-07-07
2626,Cliente 02626,Morazan,HN,Mayorista,2025-10-02
2627,Cliente 02627,san salvador,NI,,2025-04-19
2628,Cliente 02628,,ELS,,2025-02-15
2629,Cliente 02629,Chalatenango,HN,Constructor,2025-03-14
2630,Cliente 02630,La Union,NI,Constructor,2025-04-20
2631,Cliente 02631,La Paz,NI,PyME,2025-01-22
2632,Cliente 02632,santa ana,SV,Mayorista,2025-04-24
2633,Cliente 02633,La Paz,GT,Mayorista,2025-04-24
2634,Cliente 02634,Cuscatlan,HN,Constructor,2025-07-03
2635,Cliente 02635,San Salvador,ELS,,2025-03-25
2636,Cliente 02636,Santa Ana,sv,PyME,2025-02-14
2637,Cliente 02637,,sv,Mayorista,2025-11-20
2638,Cliente 02638,san salvador,SV,,2025-02-13
2639,Cliente 02639,SAN SALVADOR,HN,Constructor,2025-12-23
2640,Cliente 02640,Usulutan,ELS,Constructor,2025-06-04
2641,Cliente 02641,San Salvador,HN,Hogar,2025-12-07
2642,Cliente 02642,Sonsonate,ELS,PyME,2025-09-10
2643,Cliente 02643,San Salvador,GT,Hogar,2025-10-08
2644,Cliente 02644,SAN SALVADOR,ELS,Hogar,2025-09-26
2645,Cliente 02645,SAN SALVADOR,HN,PyME,2025-07-20
2646,Cliente 02646,,SV,Mayorista,2025-05-02
2647,Cliente 02647,Sonsonate,NI,Constructor,2025-11-16
2648,Cliente 02648,Chalatenango,sv,Constructor,2025-02-07
2649,Cliente 02649,La Paz,HN,,2025-08-21
2650,Cliente 02650,La Paz,NI,Constructor,2025-03-09
2651,Cliente 02651,San Miguel,GT,PyME,2025-05-18
2652,Cliente 02652,Usulutan,GT,Mayorista,2025-04-06
2653,Cliente 02653,san salvador,sv,PyME,2025-04-10
2654,Cliente 02654,Chalatenango,ELS,,2025-06-17
2655,Cliente 02655,,GT,Mayorista,2025-11-12
2656,Cliente 02656,santa ana,ELS,Mayorista,2025-03-28
2657,Cliente 02657,santa ana,SV,,2025-06-12
2658,Cliente 02658,La Union,SV,Mayorista,2025-05-20
2659,Cliente 02659,Chalatenango,sv,Hogar,2025-05-06
2660,Cliente 02660,San Salvador,NI,Hogar,2025-04-20
2661,Cliente 02661,Usulutan,GT,,2025-07-14
2662,Cliente 02662,san salvador,SV,Mayorista,2025-04-25
2663,Cliente 02663,Sonsonate,ELS,Constructor,2025-03-16
2664,Cliente 02664,,HN,Constructor,2025-07-17
C2665,Cliente 02665,SAN SALVADOR,GT,Hogar,2025-05-21
2666,Cliente 02666,Santa Ana,GT,,2025-02-02
2667,Cliente 02667,La Libertad,GT,PyME,2025-09-12
2668,Cliente 02668,SAN SALVADOR,GT,Hogar,2025-02-06
2669,Cliente 02669,San Vicente,NI,Hogar,2025-10-26
2670,Cliente 02670,santa ana,HN,,2025-07-05
2671,Cliente 02671,La Paz,ELS,Constructor,2025-12-22
2672,Cliente 02672,Morazan,SV,Constructor,2025-09-02
2673,Cliente 02673,,sv,PyME,2025-02-03
2674,Cliente 02674,Usulutan,NI,Constructor,2025-12-27
2675,Cliente 02675,Sonsonate,sv,,2025-11-21
2676,Cliente 02676,Ahuachapan,sv,PyME,2025-02-26
2677,Cliente 02677,Chalatenango,HN,PyME,2025-10-07
2678,Cliente 02678,La Union,SV,Constructor,2025-07-04
2679,,santa ana,SV,Constructor,2025-01-03
2680,Cliente 02680,San Miguel,ELS,Constructor,2025-11-03
2681,Cliente 02681,La Paz,ELS,PyME,2025-01-28
2682,Cliente 02682,,HN,Mayorista,2025-11-03
2683,Cliente 02683,Morazan,sv,Constructor,2025-11-10
2684,Cliente 02684,La Union,ELS,Hogar,2025-07-18
2685,Cliente 02685,San Miguel,SV,PyME,2025-04-23
2686,Cliente 02686,Santa Ana,HN,,2025-06-03
2687,Cliente 02687,Sonsonate,sv,Constructor,2025-09-17
2688,Cliente 02688,San Vicente,SV,Hogar,2025-03-11
2689,Cliente 02689,SAN SALVADOR,sv,,2025-11-09
2690,Cliente 02690,La Paz,SV,,2025-11-06
2691,Cliente 02691,,SV,Hogar,2025-08-23
2692,Cliente 02692,Cuscatlan,sv,,2025-09-28
2693,Cliente 02693,San Miguel,NI,Constructor,2025-01-05
2694,Cliente 02694,San Vicente,ELS,PyME,2025-08-04
2695,Cliente 02695,La Libertad,HN,Mayorista,2025-05-27
2696,Cliente 02696,santa ana,SV,PyME,2025-10-09
2697,Cliente 02697,San Miguel,GT,PyME,2025-07-21
2698,Cliente 02698,Sonsonate,sv,,2025-10-11
2699,Cliente 02699,San Salvador,NI,,2025-07-12
2700,Cliente 02700,,sv,Hogar,2025-02-19
2700,Cliente 02700,,sv,Hogar,2025-02-19
2701,Cliente 02701,La Libertad,GT,Constructor,2025-03-23
2702,Cliente 02702,San Vicente,SV,Constructor,2025-11-06
2703,Cliente 02703,Morazan,sv,,2025-09-10
2704,Cliente 02704,santa ana,NI,Mayorista,2025-10-20
2705,Cliente 02705,Sonsonate,ELS,Mayorista,2025-01-26
C2706,Cliente 02706,Usulutan,ELS,Mayorista,2025-02-15
2707,Cliente 02707,La Paz,HN,Hogar,2025-10-26
2708,Cliente 02708,Usulutan,NI,Constructor,2025-05-09
2709,Cliente 02709,,HN,Mayorista,2025-11-16
2710,Cliente 02710,Sonsonate,sv,Mayorista,2025-10-14
2711,Cliente 02711,Cuscatlan,SV,,2025-11-23
2712,Cliente 02712,Ahuachapan,sv,PyME,ayer
2713,Cliente 02713,Usulutan,ELS,Mayorista,2025-07-12
2714,Cliente 02714,SAN SALVADOR,ELS,Constructor,2025-03-12
2715,Cliente 02715,Cuscatlan,sv,Constructor,2025-04-19
2716,Cliente 02716,SAN SALVADOR,NI,PyME,2025-06-26
2717,Cliente 02717,Ahuachapan,GT,,2025-09-13
2718,Cliente 02718,,sv,Constructor,2025-07-11
2719,Cliente 02719,San Vicente,NI,Mayorista,2025-07-09
2720,Cliente 02720,La Union,SV,PyME,2025-09-06
2721,Cliente 02721,Sonsonate,GT,Mayorista,2025-01-17
2722,Cliente 02722,santa ana,GT,,2025-07-07
2723,Cliente 02723,La Paz,NI,Constructor,2025-02-23
2724,Cliente 02724,La Union,ELS,PyME,2025-06-27
2725,Cliente 02725,Cuscatlan,ELS,PyME,2025-11-23
2726,Cliente 02726,La Union,NI,Constructor,2025-07-20
2727,Cliente 02727,,ELS,Mayorista,2025-10-12
2728,Cliente 02728,La Paz,HN,Mayorista,2025-02-17
2729,Cliente 02729,San Miguel,HN,Hogar,2025-03-24
2730,Cliente 02730,Morazan,SV,Hogar,2025-06-25
2731,Cliente 02731,La Libertad,ELS,Hogar,2025-05-10
2732,Cliente 02732,Chalatenango,NI,Hogar,2025-03-14
2733,Cliente 02733,Santa Ana,ELS,Constructor,2025-05-23
2734,Cliente 02734,Sonsonate,SV,Hogar,2025-04-27
2735,Cliente 02735,Cuscatlan,NI,Hogar,2025-11-08
2736,,,sv,Constructor,2025-02-21
2737,Cliente 02737,Santa Ana,GT,Constructor,2025-02-22
2738,Cliente 02738,Morazan,SV,,2025-06-08
2739,Cliente 02739,La Paz,HN,Constructor,2025-10-09
2740,Cliente 02740,La Paz,NI,,2025-08-28
2741,Cliente 02741,Chalatenango,ELS,,2025-11-11
2742,Cliente 02742,San Salvador,ELS,PyME,2025-12-20
2743,Cliente 02743,Ahuachapan,sv,Mayorista,2025-01-12
2744,Cliente 02744,Morazan,NI,,2025-06-08
2745,Cliente 02745,,NI,,2025-12-04
2746,Cliente 02746,Morazan,SV,PyME,2025-04-21
C2747,Cliente 02747,San Salvador,ELS,Hogar,2025-09-13
2748,Cliente 02748,Usulutan,sv,Hogar,2025-04-17
2749,Cliente 02749,La Paz,HN,Hogar,2025-11-07
2750,Cliente 02750,La Libertad,ELS,,2025-10-20
2751,Cliente 02751,SAN SALVADOR,sv,PyME,2025-01-12
2752,Cliente 02752,San Salvador,sv,Mayorista,2025-03-24
2753,Cliente 02753,Santa Ana,sv,Hogar,2025-07-12
2754,Cliente 02754,,SV,Mayorista,2025-03-08
2755,Cliente 02755,Morazan,ELS,Constructor,2025-07-02
2756,Cliente 02756,La Libertad,HN,Mayorista,2025-01-09
2757,Cliente 02757,Ahuachapan,sv,PyME,2025-11-16
2758,Cliente 02758,Cuscatlan,GT,Constructor,2025-08-12
2759,Cliente 02759,La Union,sv,PyME,2025-03-14
2760,Cliente 02760,Sonsonate,HN,Constructor,2025-08-16
2761,Cliente 02761,santa ana,SV,Constructor,2025-02-04
2762,Cliente 02762,Sonsonate,NI,,2025-07-17
2763,Cliente 02763,,sv,Hogar,2025-04-05
2764,Cliente 02764,Ahuachapan,GT,,2025-10-10
2765,Cliente 02765,La Paz,NI,Constructor,2025-01-01
2766,Cliente 02766,Santa Ana,ELS,Mayorista,2025-01-09
2767,Cliente 02767,Sonsonate,sv,Constructor,2025-05-11
2768,Cliente 02768,Ahuachapan,ELS,Mayorista,2025-05-14
2769,Cliente 02769,San Vicente,ELS,,2025-05-09
2770,Cliente 02770,La Libertad,ELS,Hogar,2025-10-21
2771,Cliente 02771,Cuscatlan,SV,Mayorista,2025-08-09
2772,Cliente 02772,,SV,Mayorista,2025-08-09
2773,Cliente 02773,Cuscatlan,NI,Mayorista,2025-12-03
2774,Cliente 02774,Sonsonate,ELS,Hogar,2025-10-17
2775,Cliente 02775,Sonsonate,GT,PyME,2025-03-01
2776,Cliente 02776,La Paz,sv,Constructor,2025-05-07
2777,Cliente 02777,santa ana,ELS,PyME,2025-07-13
2778,Cliente 02778,San Salvador,sv,PyME,2025-01-28
2779,Cliente 02779,Sonsonate,GT,Hogar,2025-02-28
2780,Cliente 02780,Cuscatlan,SV,Mayorista,2025-10-12
2781,Cliente 02781,,GT,Constructor,2025-06-11
2782,Cliente 02782,santa ana,GT,Constructor,2025-02-11
2783,Cliente 02783,La Union,GT,Constructor,2025-06-24
2784,Cliente 02784,Usulutan,GT,Mayorista,2025-03-17
2785,Cliente 02785,Sonsonate,HN,Constructor,2025-11-06
2786,Cliente 02786,La Libertad,sv,Hogar,2025-09-09
2787,Cliente 02787,La Libertad,HN,Hogar,2025-08-03
C2788,Cliente 02788,Chalatenango,sv,Constructor,2025-11-28
2789,Cliente 02789,Usulutan,HN,,2025-09-26
2790,Cliente 02790,,SV,Constructor,2025-09-28
2791,Cliente 02791,Ahuachapan,NI,PyME,2025-03-24
2792,Cliente 02792,Morazan,SV,Constructor,2025-11-09
2793,,Chalatenango,SV,PyME,2025-03-27
2794,Cliente 02794,Morazan,NI,PyME,2025-10-19
2795,Cliente 02795,santa ana,ELS,,2025-09-13
2796,Cliente 02796,La Libertad,NI,PyME,2025-10-03
2797,Cliente 02797,Cuscatlan,sv,,2025-11-19
2798,Cliente 02798,Usulutan,sv,PyME,2025-04-07
2799,Cliente 02799,,sv,Constructor,2025-08-16
2800,Cliente 02800,SAN SALVADOR,sv,Constructor,2025-11-20
2801,Cliente 02801,Chalatenango,HN,PyME,2025-02-26
2802,Cliente 02802,Santa Ana,ELS,,2025-08-15
2803,Cliente 02803,La Libertad,NI,Hogar,2025-04-14
2804,Cliente 02804,Chalatenango,NI,,2025-12-11
2805,Cliente 02805,Santa Ana,SV,Hogar,2025-07-01
2806,Cliente 02806,San Vicente,NI,PyME,2025-02-28
2807,Cliente 02807,Usulutan,GT,,2025-05-03
2808,Cliente 02808,,NI,Hogar,2025-12-17
2809,Cliente 02809,La Libertad,SV,Hogar,2025-05-10
2810,Cliente 02810,santa ana,GT,PyME,2025-05-12
2811,Cliente 02811,La Libertad,NI,PyME,2025-08-27
2812,Cliente 02812,Ahuachapan,ELS,Hogar,2025-07-03
2813,Cliente 02813,santa ana,SV,,2025-06-27
2814,Cliente 02814,La Union,HN,Constructor,2025-11-23
2815,Cliente 02815,La Union,ELS,Mayorista,2025-04-21
2816,Cliente 02816,Morazan,NI,Constructor,2025-10-06
2817,Cliente 02817,,GT,Constructor,2025-09-09
2818,Cliente 02818,Morazan,ELS,Hogar,2025-11-24
2819,Cliente 02819,san salvador,GT,Mayorista,2025-12-26
2820,Cliente 02820,Chalatenango,GT,Mayorista,2025-10-14
2821,Cliente 02821,San Vicente,GT,PyME,2025-03-03
2822,Cliente 02822,Santa Ana,ELS,Constructor,2025-03-13
2823,Cliente 02823,San Miguel,NI,Hogar,2025-12-26
2824,Cliente 02824,santa ana,NI,PyME,2025-05-18
2825,Cliente 02825,Santa Ana,HN,Constructor,ayer
2826,Cliente 02826,,SV,PyME,2025-12-07
2827,Cliente 02827,Santa Ana,SV,,2025-07-22
2828,Cliente 02828,Santa Ana,NI,PyME,2025-08-02
C2829,Cliente 02829,La Union,GT,Constructor,2025-01-11
2830,Cliente 02830,Chalatenango,SV,Constructor,2025-11-07
2831,Cliente 02831,Usulutan,GT,,2025-07-06
2832,Cliente 02832,La Paz,HN,Constructor,2025-08-21
2833,Cliente 02833,San Miguel,NI,PyME,2025-02-11
2834,Cliente 02834,Ahuachapan,sv,Hogar,2025-06-26
2835,Cliente 02835,,GT,PyME,2025-05-02
2836,Cliente 02836,san salvador,NI,Hogar,2025-11-04
2837,Cliente 02837,San Vicente,HN,Mayorista,2025-01-28
2838,Cliente 02838,Cuscatlan,sv,,2025-03-09
2839,Cliente 02839,San Vicente,SV,Mayorista,2025-07-24
2840,Cliente 02840,San Salvador,GT,Mayorista,2025-11-01
2841,Cliente 02841,San Miguel,GT,Hogar,2025-04-19
2842,Cliente 02842,San Vicente,ELS,Hogar,2025-03-16
2843,Cliente 02843,santa ana,NI,Hogar,2025-07-25
2844,Cliente 02844,,GT,Constructor,2025-03-20
2845,Cliente 02845,La Paz,HN,Constructor,2025-09-10
2846,Cliente 02846,santa ana,HN,Hogar,2025-07-14
2847,Cliente 02847,San Salvador,sv,Constructor,2025-06-06
2848,Cliente 02848,San Salvador,HN,Mayorista,2025-11-25
2849,Cliente 02849,santa ana,NI,Constructor,2025-02-21
2850,,Ahuachapan,HN,PyME,2025-10-07
2851,Cliente 02851,San Vicente,sv,,2025-05-11
2852,Cliente 02852,Usulutan,GT,Hogar,2025-08-19
2853,Cliente 02853,,SV,,2025-08-15
2854,Cliente 02854,san salvador,sv,,2025-05-23
2855,Cliente 02855,Chalatenango,SV,Constructor,2025-08-01
2856,Cliente 02856,santa ana,ELS,PyME,2025-05-08
2857,Cliente 02857,La Paz,GT,Mayorista,2025-05-17
2858,Cliente 02858,La Paz,SV,Constructor,2025-06-06
2859,Cliente 02859,San Salvador,ELS,,2025-06-04
2860,Cliente 02860,santa ana,ELS,,2025-02-16
2861,Cliente 02861,Santa Ana,HN,Constructor,2025-01-10
2862,Cliente 02862,,sv,Mayorista,2025-08-02
2863,Cliente 02863,La Union,NI,Constructor,2025-09-23
2864,Cliente 02864,Chalatenango,sv,Constructor,2025-03-27
2865,Cliente 02865,Santa Ana,SV,Hogar,2025-04-04
2866,Cliente 02866,Sonsonate,ELS,,2025-07-03
2867,Cliente 02867,San Vicente,sv,,2025-05-14
2868,Cliente 02868,La Paz,HN,Constructor,2025-02-16
2869,Cliente 02869,La Paz,SV,Constructor,2025-09-21
C2870,Cliente 02870,La Paz,SV,PyME,2025-03-25
2871,Cliente 02871,,NI,Hogar,2025-07-13
2872,Cliente 02872,santa ana,SV,PyME,2025-03-23
2873,Cliente 02873,La Paz,sv,Constructor,2025-06-26
2874,Cliente 02874,santa ana,NI,Constructor,2025-06-28
2875,Cliente 02875,San Salvador,sv,,2025-03-02
2876,Cliente 02876,San Vicente,GT,Hogar,2025-10-10
2877,Cliente 02877,Sonsonate,NI,Mayorista,2025-06-01
2878,Cliente 02878,Morazan,ELS,PyME,2025-05-08
2879,Cliente 02879,Santa Ana,ELS,PyME,2025-08-10
2880,Cliente 02880,,sv,Hogar,2025-07-22
2880,Cliente 02880,,sv,Hogar,2025-07-22
2881,Cliente 02881,San Vicente,NI,Hogar,2025-11-25
2882,Cliente 02882,Ahuachapan,HN,Constructor,2025-11-23
2883,Cliente 02883,La Paz,GT,Mayorista,2025-05-04
2884,Cliente 02884,Santa Ana,SV,Hogar,2025-05-25
2885,Cliente 02885,Chalatenango,HN,Hogar,2025-10-21
2886,Cliente 02886,Cuscatlan,ELS,,2025-07-23
2887,Cliente 02887,san salvador,NI,PyME,2025-03-12
2888,Cliente 02888,San Miguel,SV,Constructor,2025-03-09
2889,Cliente 02889,,HN,,2025-10-11
2890,Cliente 02890,San Miguel,SV,Constructor,2025-04-24
2891,Cliente 02891,La Libertad,SV,Mayorista,2025-02-22
2892,Cliente 02892,Ahuachapan,sv,,2025-05-02
2893,Cliente 02893,San Salvador,sv,Constructor,2025-04-05
2894,Cliente 02894,La Union,ELS,PyME,2025-10-05
2895,Cliente 02895,Chalatenango,ELS,Hogar,2025-03-19
2896,Cliente 02896,Sonsonate,NI,Constructor,2025-10-18
2897,Cliente 02897,Chalatenango,sv,PyME,2025-08-11
2898,Cliente 02898,,NI,Hogar,2025-07-21
2899,Cliente 02899,Cuscatlan,HN,Mayorista,2025-12-15
2900,Cliente 02900,Usulutan,SV,Mayorista,2025-08-09
2901,Cliente 02901,San Vicente,HN,PyME,2025-05-20
2902,Cliente 02902,Usulutan,sv,PyME,2025-02-19
2903,Cliente 02903,SAN SALVADOR,ELS,Hogar,2025-04-13
2904,Cliente 02904,Santa Ana,sv,Mayorista,2025-03-14
2905,Cliente 02905,La Libertad,HN,,2025-02-25
2906,Cliente 02906,Morazan,GT,Hogar,2025-08-08
2907,,,HN,Hogar,2025-05-14
2908,Cliente 02908,san salvador,HN,Hogar,2025-11-06
2909,Cliente 02909,SAN SALVADOR,ELS,PyME,2025-06-02
2910,Cliente 02910,Sonsonate,sv,Mayorista,2025-10-20
C2911,Cliente 02911,Usulutan,ELS,Constructor,2025-08-11
2912,Cliente 02912,La Union,NI,Constructor,2025-04-21
2913,Cliente 02913,La Union,GT,,2025-10-12
2914,Cliente 02914,Chalatenango,ELS,PyME,2025-01-18
2915,Cliente 02915,santa ana,HN,Mayorista,2025-06-19
2916,Cliente 02916,,SV,Hogar,2025-09-26
2917,Cliente 02917,La Paz,sv,Mayorista,2025-04-23
2918,Cliente 02918,Cuscatlan,ELS,,2025-07-24
2919,Cliente 02919,san salvador,HN,Mayorista,2025-10-20
2920,Cliente 02920,La Union,NI,Hogar,2025-06-22
2921,Cliente 02921,SAN SALVADOR,GT,PyME,2025-07-26
2922,Cliente 02922,Usulutan,sv,PyME,2025-04-02
2923,Cliente 02923,Morazan,GT,Hogar,2025-07-12
2924,Cliente 02924,Cuscatlan,SV,Mayorista,2025-06-14
2925,Cliente 02925,,sv,,2025-11-03
2926,Cliente 02926,La Union,HN,Hogar,2025-02-18
2927,Cliente 02927,SAN SALVADOR,GT,,2025-03-07
2928,Cliente 02928,san salvador,GT,,2025-10-07
2929,Cliente 02929,La Libertad,sv,PyME,2025-09-15
2930,Cliente 02930,La Paz,SV,Mayorista,2025-07-11
2931,Cliente 02931,san salvador,SV,Constructor,2025-09-07
2932,Cliente 02932,Cuscatlan,sv,Constructor,2025-08-16
2933,Cliente 02933,Usulutan,HN,Mayorista,2025-10-28
2934,Cliente 02934,,SV,Constructor,2025-07-09
2935,Cliente 02935,La Union,sv,Constructor,2025-11-06
2936,Cliente 02936,San Vicente,HN,Constructor,2025-04-19
2937,Cliente 02937,SAN SALVADOR,GT,Mayorista,2025-11-10
2938,Cliente 02938,Cuscatlan,HN,Hogar,ayer
2939,Cliente 02939,Sonsonate,HN,PyME,2025-07-19
2940,Cliente 02940,San Salvador,sv,,2025-01-06
2941,Cliente 02941,Chalatenango,sv,Hogar,2025-06-27
2942,Cliente 02942,San Miguel,SV,Mayorista,2025-05-09
2943,Cliente 02943,,sv,,2025-01-06
2944,Cliente 02944,Sonsonate,GT,Mayorista,2025-04-08
2945,Cliente 02945,La Paz,GT,,2025-09-08
2946,Cliente 02946,San Miguel,sv,,2025-08-15
2947,Cliente 02947,San Vicente,GT,,2025-04-11
2948,Cliente 02948,Sonsonate,NI,,2025-01-08
2949,Cliente 02949,La Libertad,HN,Constructor,2025-10-24
2950,Cliente 02950,san salvador,SV,Mayorista,2025-01-10
2951,Cliente 02951,San Miguel,sv,Constructor,2025-12-02
C2952,Cliente 02952,,HN,,2025-10-16
2953,Cliente 02953,San Vicente,sv,Mayorista,2025-09-03
2954,Cliente 02954,Usulutan,SV,,2025-01-20
2955,Cliente 02955,Morazan,ELS,Constructor,2025-09-02
2956,Cliente 02956,San Vicente,ELS,,2025-07-05
2957,Cliente 02957,SAN SALVADOR,NI,Mayorista,2025-11-20
2958,Cliente 02958,Sonsonate,HN,,2025-04-12
2959,Cliente 02959,Usulutan,NI,Mayorista,2025-01-12
2960,Cliente 02960,La Libertad,sv,Hogar,2025-06-22
2961,Cliente 02961,,NI,Constructor,2025-07-21
2962,Cliente 02962,SAN SALVADOR,GT,Mayorista,2025-07-09
2963,Cliente 02963,La Libertad,sv,PyME,2025-03-13
2964,,Sonsonate,sv,,2025-08-28
2965,Cliente 02965,Santa Ana,NI,Mayorista,2025-06-28
2966,Cliente 02966,Ahuachapan,sv,Constructor,2025-12-16
2967,Cliente 02967,La Union,ELS,PyME,2025-04-07
2968,Cliente 02968,Morazan,NI,,2025-12-14
2969,Cliente 02969,San Vicente,SV,Mayorista,2025-09-13
2970,Cliente 02970,,GT,PyME,2025-08-17
2971,Cliente 02971,santa ana,HN,,2025-05-14
2972,Cliente 02972,san salvador,HN,Constructor,2025-11-24
2973,Cliente 02973,Chalatenango,ELS,PyME,2025-08-18
2974,Cliente 02974,San Miguel,HN,Constructor,2025-08-24
2975,Cliente 02975,Usulutan,ELS,PyME,2025-12-03
2976,Cliente 02976,Morazan,HN,Hogar,2025-02-10
