id_producto,nombre,id_categoria,marca,activo
2873,Sierra 02873,10323,Makita,1
2874,Reflector 02874,8835,EPAHome,0
2875,Taladro 02875,9791,Makita,SI
2876,Martillo 02876,7611,Stanley,FALSE
2877,Cerradura 02877,7672,Total,FALSE
2878,Cerradura 02878,8761,EPAHome,TRUE
2879,Martillo 02879,3165,,NO
2880,Sierra 02880,7838,,TRUE
2881,Clavos 02881,5341,EPAHome,NO
2882,Pulidora 02882,6393,Truper,NO
2883,Reflector 02883,1952,Truper,
2884,Pintura 02884,9881,Truper,FALSE
2885,Cerradura 02885,3715,Bosch,0
2886,Clavos 02886,9358,Stanley,FALSE
2887,Reflector 02887,1812,Total,1
2888,Martillo 02888,5234,Truper,SI
2889,Tornillo 02889,7242,Pretul,FALSE
2890,Pulidora 02890,3866,Pretul,0
2891,Martillo 02891,6741,EPAHome,1
2892,Clavos 02892,2738,Pretul,0
2893,Clavos 02893,536,Makita,0
2894,Clavos 02894,1534,Truper,NO
2895,Tornillo 02895,10278,Truper,FALSE
2896,Sierra 02896,6697,Makita,0
2897,Brocha 02897,3087,Stanley,NO
2898,Martillo 02898,2282,Total,TRUE
2899,Cerradura 02899,8095,Pretul,SI
2900,Cerradura 02900,756,Total,TRUE
2901,Pintura 02901,5015,,SI
2902,Brocha 02902,7519,EPAHome,TRUE
2903,Brocha 02903,3775,Stanley,SI
2904,,3909,Total,NO
2905,Tornillo 02905,7940,,FALSE
2906,Pulidora 02906,3035,,SI
2907,Martillo 02907,878,,TRUE
2908,Clavos 02908,10037,,1
2909,Pintura 02909,7174,Total,NO
2910,Cerradura 02910,6364,Makita,SI
2911,Reflector 02911,4158,Pretul,FALSE
2912,Tornillo 02912,964,Pretul,NO
2913,Clavos 02913,3547,Total,NO
2914,Martillo 02914,2530,Stanley,NO
2915,Reflector 02915,5506,Pretul,NO
2916,Martillo 02916,161,Total,FALSE
2917,Pintura 02917,2784,Bosch,FALSE
2918,Reflector 02918,5144,Truper,NO
2919,Tornillo 02919,2548,,TRUE
2920,Pulidora 02920,6523,Pretul,NO
2921,Brocha 02921,10636,Truper,1
2922,Pulidora 02922,4562,Pretul,1
2923,Clavos 02923,599,Truper,0
2924,Pintura 02924,2195,,NO
2925,Cerradura 02925,4371,EPAHome,1
P2926,Clavos 02926,5794,Pretul,TRUE
2927,Pintura 02927,6520,Makita,FALSE
2928,Martillo 02928,2488,Stanley,NO
2929,Brocha 02929,6622,Stanley,FALSE
2930,Cerradura 02930,9240,Makita,NO
2931,Pulidora 02931,7890,Stanley,1
2932,Tornillo 02932,399,Truper,
2933,Taladro 02933,10419,EPAHome,TRUE
2934,Tornillo 02934,6343,Stanley,1
2935,Tornillo 02935,5996,,
2936,Cerradura 02936,6865,Bosch,TRUE
2937,,1025,Truper,FALSE
2938,Pintura 02938,7348,Pretul,0
2939,Taladro 02939,3271,Truper,SI
2940,Taladro 02940,3885,Truper,0
2941,Pulidora 02941,1875,Makita,SI
2942,Pulidora 02942,5722,EPAHome,SI
2943,Martillo 02943,7334,Truper,SI
2944,Taladro 02944,7016,EPAHome,SI
2945,Clavos 02945,1280,Pretul,FALSE
2946,Taladro 02946,173,Pretul,
2947,Clavos 02947,9237,EPAHome,0
2948,Tornillo 02948,8376,Makita,1
2949,Tornillo 02949,1587,,NO
2950,Pulidora 02950,10227,Makita,
2951,Taladro 02951,5407,Total,TRUE
2952,Pintura 02952,2884,Bosch,TRUE
2953,Taladro 02953,8406,Makita,
2954,Pintura 02954,4156,EPAHome,0
2955,Sierra 02955,5327,EPAHome,
2956,Pulidora 02956,5282,Total,1
2957,Martillo 02957,10047,Bosch,1
2958,Tornillo 02958,9547,Total,0
2959,Cerradura 02959,6767,EPAHome,TRUE
2960,Martillo 02960,10714,Pretul,
2961,Pintura 02961,3891,Truper,
2962,Reflector 02962,6949,Bosch,TRUE
2963,Clavos 02963,1032,Stanley,NO
2964,Pulidora 02964,3410,Makita,1
2965,Pintura 02965,147,Total,1
2966,Pintura 02966,9152,Pretul,
2967,Cerradura 02967,4722,,NO
2968,Martillo 02968,8029,,0
2969,Cerradura 02969,1999,Truper,FALSE
2970,,8964,Makita,FALSE
2971,Taladro 02971,4824,Makita,1
2972,Brocha 02972,8677,Truper,NO
2973,Sierra 02973,602,Truper,TRUE
2974,Cerradura 02974,6721,Makita,1
2975,Reflector 02975,1669,Pretul,NO
2976,Cerradura 02976,5361,Stanley,TRUE
2977,Tornillo 02977,908,,1
2978,Reflector 02978,6522,Stanley,TRUE
2979,Sierra 02979,1084,EPAHome,0
2980,Pintura 02980,4106,Makita,SI
2981,Martillo 02981,3145,Makita,
2982,Brocha 02982,4953,Stanley,1
2983,Pintura 02983,3390,EPAHome,TRUE
2984,Clavos 02984,1388,Stanley,1
2985,Martillo 02985,8060,Truper,0
2986,Tornillo 02986,3611,,
2987,Sierra 02987,3287,Makita,0
2988,Pintura 02988,896,Bosch,TRUE
2989,Sierra 02989,6513,Total,FALSE
2990,Reflector 02990,6761,Bosch,NO
2991,Pulidora 02991,3930,Makita,1
2992,Taladro 02992,9754,Total,0
2993,Pulidora 02993,5701,Bosch,0
2994,Taladro 02994,8596,,1
2995,Brocha 02995,6205,Pretul,NO
2996,Brocha 02996,10003,Truper,0
2997,Cerradura 02997,7112,EPAHome,1
2998,Clavos 02998,3362,Makita,0
2999,Clavos 02999,1146,Stanley,TRUE
3000,Tornillo 03000,7315,Pretul,TRUE
3000,Tornillo 03000,7315,Pretul,TRUE
3001,Clavos 03001,8005,Makita,
3002,Tornillo 03002,3767,Total,1
P3003,,7875,EPAHome,
3004,Pintura 03004,4369,Makita,NO
3005,Cerradura 03005,9034,Truper,NO
3006,Brocha 03006,1081,Makita,NO
3007,Sierra 03007,5226,Bosch,FALSE
3008,Taladro 03008,5455,Bosch,
3009,Clavos 03009,10494,Stanley,1
3010,Brocha 03010,9634,Pretul,
3011,Cerradura 03011,8586,Truper,TRUE
3012,Cerradura 03012,457,Pretul,SI
3013,Martillo 03013,10228,,
3014,Pintura 03014,6199,Pretul,0
3015,Pintura 03015,7698,Pretul,0
3016,Sierra 03016,9384,Total,NO
3017,Reflector 03017,4637,Bosch,SI
3018,Sierra 03018,1995,Stanley,FALSE
3019,Tornillo 03019,5966,Bosch,SI
3020,Brocha 03020,6546,Total,NO
3021,Brocha 03021,10096,EPAHome,FALSE
3022,Pintura 03022,4464,Bosch,TRUE
3023,Brocha 03023,6582,Stanley,SI
3024,Reflector 03024,2729,Total,SI
3025,Pintura 03025,3516,Makita,TRUE
3026,Martillo 03026,3129,EPAHome,TRUE
3027,Reflector 03027,5383,Truper,
3028,Sierra 03028,1021,,
3029,Clavos 03029,8684,EPAHome,0
3030,Clavos 03030,10018,Pretul,0
3031,Martillo 03031,144,Stanley,
3032,Brocha 03032,1604,Makita,FALSE
3033,Reflector 03033,10220,Bosch,FALSE
3034,Reflector 03034,6097,EPAHome,FALSE
3035,Martillo 03035,9567,Total,SI
3036,,6919,Truper,TRUE
3037,Reflector 03037,6618,Total,TRUE
3038,Tornillo 03038,6221,Truper,TRUE
3039,Sierra 03039,5389,Makita,FALSE
3040,Martillo 03040,3235,Bosch,TRUE
3041,Martillo 03041,7181,EPAHome,FALSE
3042,Reflector 03042,3944,,
3043,Brocha 03043,8737,EPAHome,1
3044,Brocha 03044,1890,Total,TRUE
3045,Reflector 03045,8005,Bosch,SI
3046,Pulidora 03046,3586,Stanley,TRUE
3047,Cerradura 03047,9848,Makita,
3048,Taladro 03048,7374,EPAHome,SI
3049,Tornillo 03049,510,Stanley,
3050,Clavos 03050,7656,Pretul,FALSE
3051,Clavos 03051,5351,Pretul,TRUE
3052,Clavos 03052,10267,Stanley,
3053,Pintura 03053,1480,EPAHome,1
3054,Clavos 03054,2894,Truper,FALSE
3055,Pulidora 03055,9701,Makita,SI
3056,Pintura 03056,1427,,0
3057,Martillo 03057,1933,Pretul,
3058,Taladro 03058,3393,Makita,TRUE
3059,Taladro 03059,10773,Truper,0
3060,Reflector 03060,4218,Makita,FALSE
3061,Clavos 03061,6722,Makita,1
3062,Brocha 03062,5029,Total,
3063,Cerradura 03063,1168,Stanley,0
3064,Brocha 03064,1794,Total,0
3065,Reflector 03065,9599,Pretul,1
3066,Clavos 03066,4770,Bosch,FALSE
3067,Pulidora 03067,1032,Pretul,NO
3068,Brocha 03068,1685,Stanley,TRUE
3069,,10210,EPAHome,1
3070,Reflector 03070,4778,Makita,0
3071,Sierra 03071,9758,Bosch,
3072,Pintura 03072,10527,Makita,SI
3073,Pulidora 03073,9255,EPAHome,
3074,Reflector 03074,726,Truper,SI
3075,Clavos 03075,ABC,Truper,
3076,Reflector 03076,9808,,FALSE
3077,Brocha 03077,628,Truper,0
3078,Brocha 03078,5820,Truper,0
3079,Reflector 03079,9340,Bosch,TRUE
P3080,Clavos 03080,5578,Pretul,
3081,Pulidora 03081,5390,Pretul,TRUE
3082,Clavos 03082,5663,Makita,0
3083,Clavos 03083,1505,EPAHome,1
3084,Pulidora 03084,8175,Pretul,
3085,Taladro 03085,5914,Stanley,FALSE
3086,Tornillo 03086,6417,,FALSE
3087,Pintura 03087,179,Makita,SI
3088,Pintura 03088,1538,EPAHome,1
3089,Pulidora 03089,8063,EPAHome,
3090,Sierra 03090,595,Total,0
3091,Sierra 03091,10291,Stanley,FALSE
3092,Clavos 03092,2504,,NO
3093,Martillo 03093,6311,,NO
3094,Pulidora 03094,4148,Bosch,NO
3095,Pintura 03095,7366,Total,
3096,Brocha 03096,5760,Pretul,
3097,Clavos 03097,7956,Total,SI
3098,Taladro 03098,4744,Total,FALSE
3099,Cerradura 03099,518,,FALSE
3100,Brocha 03100,4606,,0
3101,Cerradura 03101,6577,Stanley,0
3102,,5926,,0
3103,Sierra 03103,3019,Bosch,
3104,Sierra 03104,2643,Total,1
3105,Tornillo 03105,862,Truper,
3106,Martillo 03106,10117,Truper,FALSE
3107,Reflector 03107,3081,,1
3108,Pulidora 03108,8693,Total,TRUE
3109,Cerradura 03109,2628,Pretul,NO
3110,Reflector 03110,4723,EPAHome,FALSE
3111,Sierra 03111,7869,Stanley,FALSE
3112,Brocha 03112,5709,EPAHome,
3113,Sierra 03113,6214,,FALSE
3114,Tornillo 03114,6521,Total,0
3115,Cerradura 03115,5826,Pretul,TRUE
3116,Taladro 03116,2779,,TRUE
3117,Taladro 03117,6173,Bosch,SI
3118,Tornillo 03118,3434,Pretul,SI
3119,Pintura 03119,894,EPAHome,NO
3120,Reflector 03120,3497,EPAHome,FALSE
3121,Reflector 03121,8088,Truper,1
3122,Taladro 03122,6143,Pretul,FALSE
3123,Reflector 03123,483,Bosch,TRUE
3124,Brocha 03124,651,Total,FALSE
3125,Reflector 03125,1858,Makita,1
3126,Tornillo 03126,3923,Truper,NO
3127,Taladro 03127,9450,Total,0
3128,Reflector 03128,9488,EPAHome,
3129,Reflector 03129,10152,Bosch,NO
3130,Pulidora 03130,10833,Bosch,FALSE
3131,Brocha 03131,9949,Pretul,0
3132,Taladro 03132,8617,Makita,0
3133,Martillo 03133,6740,Makita,1
3134,Tornillo 03134,5076,Truper,1
3135,,2458,Stanley,
3136,Taladro 03136,7834,Bosch,SI
3137,Cerradura 03137,2563,Truper,
3138,Pulidora 03138,4869,Bosch,NO
3139,Martillo 03139,9198,Total,TRUE
3140,Cerradura 03140,7282,Pretul,1
3141,Tornillo 03141,1168,Stanley,
3142,Cerradura 03142,8847,Stanley,
3143,Clavos 03143,3156,,FALSE
3144,Martillo 03144,6375,Stanley,FALSE
3145,Taladro 03145,3455,Makita,SI
3146,Pintura 03146,5281,Pretul,
3147,Reflector 03147,2578,,FALSE
3148,Pulidora 03148,7906,Pretul,
3149,Pintura 03149,2857,Bosch,0
3150,Taladro 03150,4906,,TRUE
3151,Pulidora 03151,4328,Pretul,
3152,Martillo 03152,8382,Truper,FALSE
3153,Cerradura 03153,1954,Total,SI
3154,Clavos 03154,7244,Stanley,0
3155,Clavos 03155,6335,Bosch,0
3156,Tornillo 03156,6591,EPAHome,NO
P3157,Sierra 03157,785,EPAHome,TRUE
3158,Taladro 03158,986,EPAHome,SI
3159,Pulidora 03159,1396,EPAHome,1
3160,Tornillo 03160,10172,Makita,0
3161,Taladro 03161,680,Bosch,
3162,Cerradura 03162,8608,Pretul,0
3163,Tornillo 03163,3533,,SI
3164,Pulidora 03164,10582,Bosch,0
3165,Sierra 03165,2991,EPAHome,0
3166,Cerradura 03166,1272,Bosch,NO
3167,Brocha 03167,10657,Truper,0
3168,,5024,Makita,0
3169,Cerradura 03169,10001,Total,1
3170,Cerradura 03170,4092,Total,
3171,Taladro 03171,2130,Makita,
3172,Cerradura 03172,7604,Total,1
3173,Brocha 03173,3999,Stanley,SI
3174,Sierra 03174,6041,Bosch,NO
3175,Brocha 03175,8261,Bosch,FALSE
3176,Brocha 03176,6298,Pretul,0
3177,Tornillo 03177,3796,Stanley,TRUE
3178,Reflector 03178,1869,Total,NO
3179,Cerradura 03179,5317,EPAHome,SI
3180,Sierra 03180,5263,Truper,SI
3181,Sierra 03181,4745,Bosch,FALSE
3182,Pintura 03182,2845,Bosch,NO
3183,Pulidora 03183,8940,,0
3184,Reflector 03184,3884,Stanley,TRUE
3185,Reflector 03185,4930,Pretul,0
3186,Taladro 03186,9236,,0
3187,Pintura 03187,8115,Total,NO
3188,Pintura 03188,3245,Stanley,1
3189,Sierra 03189,5416,Total,NO
3190,Sierra 03190,2004,Stanley,FALSE
3191,Pintura 03191,1677,Truper,0
3192,Brocha 03192,5262,Pretul,TRUE
3193,Brocha 03193,7488,Bosch,NO
3194,Sierra 03194,3534,EPAHome,0
3195,Tornillo 03195,5265,EPAHome,NO
3196,Sierra 03196,8302,,NO
3197,Sierra 03197,9256,Pretul,TRUE
3198,Cerradura 03198,7044,Makita,SI
3199,Brocha 03199,2849,,1
3200,Tornillo 03200,10527,Bosch,1
3201,,4838,Total,1
3202,Reflector 03202,1422,,SI
3203,Tornillo 03203,5810,Total,TRUE
3204,Martillo 03204,3699,Bosch,NO
3205,Brocha 03205,10104,Truper,NO
3206,Pintura 03206,6991,Makita,1
3207,Sierra 03207,2655,EPAHome,FALSE
3208,Tornillo 03208,7892,Stanley,FALSE
3209,Pintura 03209,8425,Bosch,TRUE
3210,Pintura 03210,4754,EPAHome,0
3211,Taladro 03211,1322,Makita,FALSE
3212,Cerradura 03212,8011,Truper,SI
3213,Reflector 03213,4635,Pretul,TRUE
3214,Reflector 03214,9970,Stanley,0
3215,Tornillo 03215,3442,Makita,FALSE
3216,Taladro 03216,4721,Makita,FALSE
3217,Martillo 03217,213,Truper,NO
3218,Pintura 03218,1866,,
3219,Sierra 03219,7986,Pretul,FALSE
3220,Brocha 03220,1808,,0
3221,Brocha 03221,1746,,SI
3222,Martillo 03222,4234,EPAHome,
3223,Sierra 03223,2411,Makita,0
3224,Sierra 03224,5743,Makita,
3225,Cerradura 03225,3357,Makita,NO
3226,Pulidora 03226,1936,Stanley,TRUE
3227,Brocha 03227,2843,Makita,TRUE
3228,Pulidora 03228,4376,Stanley,
3229,Sierra 03229,9622,,
3230,Clavos 03230,178,Total,TRUE
3231,Sierra 03231,6087,Stanley,0
3232,Tornillo 03232,1564,Stanley,0
3233,Reflector 03233,3206,Pretul,TRUE
P3234,,9406,Total,FALSE
3235,Sierra 03235,3106,Makita,NO
3236,Brocha 03236,515,Pretul,SI
3237,Martillo 03237,5678,Pretul,SI
3238,Clavos 03238,7525,,FALSE
3239,Cerradura 03239,4108,Makita,
3240,Sierra 03240,4029,,1
3241,Reflector 03241,8436,EPAHome,TRUE
3242,Cerradura 03242,5130,Stanley,NO
3243,Martillo 03243,7333,Pretul,NO
3244,Taladro 03244,1351,Bosch,TRUE
3245,Brocha 03245,8733,EPAHome,NO
3246,Clavos 03246,9431,Truper,
3247,Martillo 03247,7993,,
3248,Clavos 03248,5628,Truper,NO
3249,Pulidora 03249,9400,,FALSE
3250,Cerradura 03250,1577,EPAHome,
3251,Pulidora 03251,862,Truper,0
3252,Sierra 03252,9279,EPAHome,NO
3253,Cerradura 03253,10051,,TRUE
3254,Pulidora 03254,10337,Total,NO
3255,Sierra 03255,4940,Makita,1
3256,Pintura 03256,4840,Total,NO
3257,Pulidora 03257,1078,,1
3258,Clavos 03258,6991,Stanley,
3259,Pulidora 03259,3676,Truper,FALSE
3260,Martillo 03260,2544,Truper,TRUE
3261,Clavos 03261,3080,EPAHome,1
3262,Sierra 03262,10011,,1
3263,Sierra 03263,8860,EPAHome,FALSE
3264,Tornillo 03264,1082,Total,FALSE
3265,Tornillo 03265,2562,EPAHome,1
3266,Brocha 03266,7478,Stanley,0
3267,,10672,Makita,SI
3268,Tornillo 03268,8191,Pretul,FALSE
3269,Brocha 03269,10779,Pretul,SI
3270,Taladro 03270,5939,Bosch,SI
3271,Tornillo 03271,10051,Makita,NO
3272,Reflector 03272,9016,Makita,SI
3273,Clavos 03273,7166,,1
3274,Taladro 03274,6654,Total,NO
3275,Pulidora 03275,10414,,1
3276,Martillo 03276,5972,Makita,TRUE
3277,Pintura 03277,5269,Makita,FALSE
3278,Cerradura 03278,2821,Total,TRUE
3279,Reflector 03279,5061,Makita,1
3280,Martillo 03280,ABC,Truper,1
3281,Clavos 03281,1875,,NO
3282,Taladro 03282,4062,Truper,
3283,Sierra 03283,6489,Truper,FALSE
3284,Clavos 03284,8723,Makita,FALSE
3285,Brocha 03285,10068,EPAHome,SI
3286,Cerradura 03286,4166,EPAHome,NO
3287,Pulidora 03287,3924,Bosch,TRUE
3288,Brocha 03288,10822,Bosch,1
3289,Reflector 03289,9293,Stanley,
3290,Taladro 03290,4969,,FALSE
3291,Clavos 03291,9820,Truper,SI
3292,Brocha 03292,6598,Truper,0
3293,Pintura 03293,7856,,FALSE
3294,Clavos 03294,8451,Bosch,FALSE
3295,Taladro 03295,2571,Total,SI
3296,Pintura 03296,9723,EPAHome,FALSE
3297,Reflector 03297,9884,Pretul,SI
3298,Pintura 03298,7066,Stanley,1
3299,Brocha 03299,3814,Bosch,1
3300,,9837,Pretul,
3301,Clavos 03301,10651,Pretul,TRUE
3302,Pintura 03302,9416,Pretul,
3303,Sierra 03303,2910,Stanley,1
3304,Brocha 03304,10700,Truper,
3305,Taladro 03305,1609,Stanley,NO
3306,Clavos 03306,9100,Stanley,0
3307,Clavos 03307,7689,Makita,0
3308,Cerradura 03308,1323,Total,0
3309,Martillo 03309,8939,,0
3310,Martillo 03310,5999,EPAHome,SI
P3311,Pulidora 03311,5554,Stanley,0
3312,Pintura 03312,4613,Pretul,1
3313,Tornillo 03313,10594,Stanley,
3314,Reflector 03314,9018,Truper,TRUE
3315,Pintura 03315,2242,,0
3316,Pintura 03316,1759,Stanley,NO
3317,Brocha 03317,9575,Truper,TRUE
3318,Clavos 03318,5175,Bosch,NO
3319,Taladro 03319,6784,EPAHome,TRUE
3320,Pintura 03320,7971,Total,1
3321,Cerradura 03321,6897,,FALSE
3322,Reflector 03322,5200,Bosch,FALSE
3323,Pintura 03323,8609,Total,0
3324,Pulidora 03324,10539,Truper,
3325,Martillo 03325,6536,EPAHome,NO
3326,Pulidora 03326,10829,,0
3327,Taladro 03327,9574,Stanley,1
3328,Pintura 03328,1736,Pretul,
3329,Tornillo 03329,1871,Total,0
3330,Tornillo 03330,3663,,0
3331,Pintura 03331,613,,1
3332,Clavos 03332,7677,Total,SI
3333,,9647,Makita,
3334,Pintura 03334,2510,Truper,NO
3335,Clavos 03335,5617,EPAHome,SI
3336,Sierra 03336,9552,Truper,
3337,Brocha 03337,297,,
3338,Pulidora 03338,5329,,TRUE
3339,Pulidora 03339,7816,Stanley,1
3340,Taladro 03340,6371,Truper,TRUE
3341,Tornillo 03341,1797,Bosch,NO
3342,Reflector 03342,4388,EPAHome,TRUE
3343,Taladro 03343,1932,Bosch,0
3344,Martillo 03344,3173,,0
3345,Clavos 03345,1107,Truper,TRUE
3346,Cerradura 03346,10218,Pretul,0
3347,Sierra 03347,6364,Stanley,1
3348,Martillo 03348,5996,Bosch,TRUE
3349,Pulidora 03349,7621,Truper,NO
3350,Tornillo 03350,10683,Bosch,1
3351,Cerradura 03351,793,Bosch,SI
3352,Brocha 03352,5855,Bosch,NO
3353,Cerradura 03353,8770,Stanley,FALSE
3354,Taladro 03354,3636,Stanley,SI
3355,Brocha 03355,2835,Stanley,SI
3356,Clavos 03356,1813,,NO
3357,Cerradura 03357,7753,Stanley,0
3358,Taladro 03358,9112,Truper,1
3359,Tornillo 03359,8149,EPAHome,SI
3360,Martillo 03360,7093,EPAHome,1
3361,Brocha 03361,3953,Stanley,NO
3362,Pintura 03362,5458,Bosch,0
3363,Martillo 03363,4093,Bosch,1
3364,Pintura 03364,233,Stanley,0
3365,Pulidora 03365,2733,Stanley,FALSE
3366,,586,EPAHome,1
3367,Cerradura 03367,10473,,
3368,Cerradura 03368,757,,FALSE
3369,Martillo 03369,10520,Bosch,FALSE
3370,Tornillo 03370,7029,,SI
3371,Martillo 03371,8221,,NO
3372,Martillo 03372,6648,Total,0
3373,Pulidora 03373,9033,Truper,TRUE
3374,Clavos 03374,7771,Pretul,
3375,Pulidora 03375,4750,Truper,
3376,Brocha 03376,9713,EPAHome,1
3377,Cerradura 03377,1675,Bosch,FALSE
3378,Sierra 03378,2535,Bosch,0
3379,Sierra 03379,5998,,FALSE
3380,Pulidora 03380,8717,Truper,FALSE
3381,Cerradura 03381,155,Makita,0
3382,Cerradura 03382,4344,Pretul,SI
3383,Pintura 03383,9258,Makita,NO
3384,Clavos 03384,2029,Stanley,SI
3385,Brocha 03385,7932,Truper,NO
3386,Cerradura 03386,10002,Truper,1
3387,Pulidora 03387,908,Stanley,TRUE
P3388,Clavos 03388,5886,Bosch,SI
3389,Taladro 03389,10295,EPAHome,FALSE
3390,Tornillo 03390,7563,,SI
3391,Tornillo 03391,1688,Pretul,0
3392,Taladro 03392,1235,,0
3393,Sierra 03393,691,Makita,FALSE
3394,Brocha 03394,2586,EPAHome,SI
3395,Taladro 03395,8914,Stanley,1
3396,Sierra 03396,248,Stanley,FALSE
3397,Taladro 03397,27,,FALSE
3398,Sierra 03398,10615,Truper,SI
3399,,5369,Pretul,
3400,Cerradura 03400,984,Total,
3401,Brocha 03401,7860,Stanley,0
3402,Pintura 03402,8243,Stanley,1
3403,Brocha 03403,3950,Total,1
3404,Tornillo 03404,3120,Bosch,0
3405,Clavos 03405,609,Pretul,
3406,Brocha 03406,2458,Makita,
3407,Brocha 03407,5878,Bosch,SI
3408,Pulidora 03408,1296,Total,1
3409,Tornillo 03409,10250,Stanley,TRUE
3410,Martillo 03410,3298,Stanley,SI
3411,Pintura 03411,8594,Truper,
3412,Reflector 03412,7331,Truper,SI
3413,Reflector 03413,6334,Pretul,SI
3414,Martillo 03414,2287,Truper,
3415,Brocha 03415,9618,Truper,NO
3416,Brocha 03416,7557,EPAHome,SI
3417,Martillo 03417,8827,Total,TRUE
3418,Brocha 03418,6685,Total,NO
3419,Clavos 03419,1765,Stanley,0
3420,Reflector 03420,2940,Total,
3421,Pulidora 03421,9655,Pretul,TRUE
3422,Taladro 03422,5561,Bosch,SI
3423,Tornillo 03423,8803,,SI
3424,Pulidora 03424,1328,EPAHome,
3425,Taladro 03425,3354,Pretul,FALSE
3426,Taladro 03426,443,EPAHome,SI
3427,Tornillo 03427,3224,Bosch,FALSE
3428,Pulidora 03428,6607,Stanley,TRUE
3429,Martillo 03429,4518,Truper,NO
3430,Clavos 03430,10717,Total,1
3431,Tornillo 03431,3754,,FALSE
3432,,8085,Stanley,
3433,Sierra 03433,185,,NO
3434,Brocha 03434,9651,Makita,FALSE
3435,Sierra 03435,478,Stanley,0
3436,Brocha 03436,6641,Bosch,NO
3437,Pintura 03437,10382,Stanley,TRUE
3438,Martillo 03438,3095,Stanley,
3439,Sierra 03439,6870,Total,TRUE
3440,Pintura 03440,5939,Truper,SI
3441,Cerradura 03441,6600,Truper,TRUE
3442,Martillo 03442,8323,Makita,
3443,Reflector 03443,9735,EPAHome,TRUE
3444,Sierra 03444,5594,Total,SI
3445,Clavos 03445,8284,Total,0
3446,Reflector 03446,6147,Truper,NO
3447,Clavos 03447,8803,Truper,SI
3448,Reflector 03448,10530,Stanley,
3449,Tornillo 03449,6303,Total,TRUE
3450,Pintura 03450,3318,Bosch,FALSE
3451,Sierra 03451,8747,Stanley,TRUE
3452,Brocha 03452,10509,Pretul,SI
3453,Pulidora 03453,8522,Pretul,
3454,Tornillo 03454,7386,EPAHome,1
3455,Pulidora 03455,8798,Bosch,
3456,Pintura 03456,2788,Total,0
3457,Clavos 03457,1250,Truper,FALSE
3458,Sierra 03458,1960,Truper,
3459,Taladro 03459,5076,,1
3460,Pintura 03460,9374,Truper,NO
3461,Reflector 03461,4894,Pretul,NO
3462,Martillo 03462,4608,Truper,
3463,Reflector 03463,10032,Makita,1
3464,Martillo 03464,5502,,SI
P3465,,1086,EPAHome,SI
3466,Brocha 03466,8055,,
3467,Reflector 03467,3080,Bosch,
3468,Clavos 03468,1065,Pretul,1
3469,Cerradura 03469,9795,Makita,NO
3470,Martillo 03470,7191,Total,1
3471,Clavos 03471,3523,Pretul,SI
3472,Cerradura 03472,3021,Total,
3473,Tornillo 03473,7449,Pretul,FALSE
3474,Clavos 03474,10841,Total,FALSE
3475,Pintura 03475,65,Stanley,FALSE
3476,Martillo 03476,9212,EPAHome,TRUE
3477,Cerradura 03477,10644,EPAHome,1
3478,Reflector 03478,8326,EPAHome,
3479,Martillo 03479,5105,Pretul,NO
3480,Pulidora 03480,8056,Stanley,NO
3481,Sierra 03481,10296,Makita,SI
3482,Pulidora 03482,7460,Truper,
3483,Clavos 03483,9776,Pretul,FALSE
3484,Clavos 03484,10600,Pretul,TRUE
3485,Pulidora 03485,ABC,Stanley,0
3486,Pintura 03486,5873,Total,SI
3487,Sierra 03487,3059,Stanley,NO
3488,Taladro 03488,2571,,0
3489,Martillo 03489,1957,Stanley,1
3490,Brocha 03490,3379,Truper,0
3491,Brocha 03491,1836,Makita,TRUE
3492,Taladro 03492,4953,Total,TRUE
3493,Reflector 03493,7039,Pretul,SI
3494,Sierra 03494,5541,EPAHome,1
3495,Cerradura 03495,5941,Stanley,
3496,Sierra 03496,5837,Total,SI
3497,Cerradura 03497,4151,Stanley,0
3498,,10093,Pretul,NO
3499,Sierra 03499,1670,,0
3500,Cerradura 03500,9824,EPAHome,SI
3500,Cerradura 03500,9824,EPAHome,SI
3501,Tornillo 03501,6339,Pretul,TRUE
3502,Martillo 03502,4669,Bosch,TRUE
3503,Reflector 03503,10500,Makita,TRUE
3504,Cerradura 03504,3552,,0
3505,Martillo 03505,6088,,NO
3506,Martillo 03506,8946,Pretul,NO
3507,Pintura 03507,2683,Truper,FALSE
3508,Tornillo 03508,6036,EPAHome,
3509,Taladro 03509,6353,Truper,NO
3510,Pintura 03510,1604,Makita,
3511,Tornillo 03511,9733,,SI
3512,Martillo 03512,1770,Stanley,TRUE
3513,Pulidora 03513,4891,Stanley,FALSE
3514,Taladro 03514,6530,Bosch,SI
3515,Pintura 03515,9924,Bosch,TRUE
3516,Clavos 03516,6989,Bosch,
